,0
7341,20017
7342,20093
7343,20126
7344,10015
7345,10222
7346,10281
7347,10307
7348,10882
7349,11026
7350,11643
7351,12365
7352,12542
7353,12612
7354,12755
7355,12847
7356,13373
7357,13581
7358,13633
7359,13638
7360,14255
7361,14326
7362,15232
7363,15396
7364,15822
7365,16068
7366,16359
7367,16550
7368,16646
7369,16715
7370,17003
7371,17466
7372,17528
7373,17730
7374,18130
7375,18290
7376,18377
7377,18631
7378,19353
7379,19572
7380,19603
7381,19761
7382,19765
7383,20106
7384,20113
7385,20134
7386,20236
7387,10015
7388,10222
7389,10281
7390,10307
7391,10882
7392,11026
7393,11643
7394,12365
7395,12542
7396,12612
7397,12755
7398,12847
7399,13373
7400,13581
7401,13633
7402,13638
7403,14255
7404,14326
7405,15232
7406,15396
7407,15822
7408,16068
7409,16359
7410,16550
7411,16646
7412,16715
7413,17003
7414,17466
7415,17528
7416,17730
7417,18130
7418,18290
7419,18377
7420,18631
7421,19353
7422,19572
7423,19603
7424,19761
7425,19765
7426,20106
7427,20113
7428,20134
7429,20236
7430,10018
7431,10055
7432,10214
7433,10217
7434,10224
7435,10368
7436,10420
7437,10554
7438,10686
7439,10751
7440,10890
7441,10895
7442,10927
7443,11034
7444,11255
7445,11266
7446,11343
7447,11361
7448,11364
7449,11487
7450,11503
7451,11507
7452,11661
7453,11857
7454,12475
7455,12583
7456,12616
7457,12651
7458,12694
7459,12778
7460,12824
7461,12880
7462,13015
7463,13298
7464,13521
7465,13569
7466,13607
7467,13662
7468,13718
7469,13820
7470,14079
7471,14190
7472,14301
7473,14606
7474,14607
7475,15036
7476,15222
7477,15243
7478,15591
7479,15650
7480,15707
7481,15783
7482,15868
7483,15917
7484,15968
7485,16259
7486,16323
7487,16458
7488,16525
7489,16571
7490,16600
7491,16827
7492,16836
7493,17051
7494,17188
7495,17228
7496,17274
7497,17292
7498,17475
7499,17482
7500,17493
7501,17525
7502,17595
7503,17615
7504,17699
7505,17835
7506,17885
7507,17924
7508,17955
7509,17987
7510,18902
7511,18904
7512,18938
7513,19069
7514,19073
7515,19083
7516,19172
7517,19266
7518,19429
7519,19636
7520,19666
7521,19902
7522,19995
7523,20024
7524,20095
7525,20227
7526,10018
7527,10055
7528,10214
7529,10217
7530,10224
7531,10368
7532,10420
7533,10554
7534,10686
7535,10751
7536,10890
7537,10895
7538,10927
7539,11034
7540,11255
7541,11266
7542,11343
7543,11361
7544,11364
7545,11487
7546,11503
7547,11507
7548,11661
7549,11857
7550,12475
7551,12583
7552,12616
7553,12651
7554,12694
7555,12778
7556,12824
7557,12880
7558,13015
7559,13298
7560,13521
7561,13569
7562,13607
7563,13662
7564,13718
7565,13820
7566,14079
7567,14190
7568,14301
7569,14606
7570,14607
7571,15036
7572,15222
7573,15243
7574,15591
7575,15650
7576,15707
7577,15783
7578,15868
7579,15917
7580,15968
7581,16259
7582,16323
7583,16458
7584,16525
7585,16571
7586,16600
7587,16827
7588,16836
7589,17051
7590,17188
7591,17228
7592,17274
7593,17292
7594,17475
7595,17482
7596,17493
7597,17525
7598,17595
7599,17615
7600,17699
7601,17835
7602,17885
7603,17924
7604,17955
7605,17987
7606,18902
7607,18904
7608,18938
7609,19069
7610,19073
7611,19083
7612,19172
7613,19266
7614,19429
7615,19636
7616,19666
7617,19902
7618,19995
7619,20024
7620,20095
7621,20227
7622,10019
7623,10025
7624,10028
7625,10033
7626,10059
7627,10061
7628,10062
7629,10069
7630,10095
7631,10100
7632,10107
7633,10113
7634,10122
7635,10146
7636,10164
7637,10180
7638,10184
7639,10203
7640,10207
7641,10213
7642,10227
7643,10277
7644,10310
7645,10315
7646,10327
7647,10336
7648,10343
7649,10354
7650,10371
7651,10376
7652,10389
7653,10403
7654,10447
7655,10452
7656,10459
7657,10482
7658,10484
7659,10493
7660,10506
7661,10528
7662,10531
7663,10558
7664,10563
7665,10585
7666,10588
7667,10605
7668,10616
7669,10622
7670,10652
7671,10666
7672,10708
7673,10716
7674,10729
7675,10737
7676,10748
7677,10777
7678,10783
7679,10872
7680,10879
7681,10885
7682,10902
7683,10924
7684,10933
7685,10949
7686,10957
7687,10972
7688,10984
7689,10991
7690,11012
7691,11022
7692,11035
7693,11054
7694,11077
7695,11098
7696,11129
7697,11136
7698,11157
7699,11161
7700,11187
7701,11190
7702,11200
7703,11251
7704,11273
7705,11298
7706,11317
7707,11345
7708,11346
7709,11358
7710,11377
7711,11388
7712,11445
7713,11453
7714,11480
7715,11482
7716,11486
7717,11489
7718,11519
7719,11528
7720,11542
7721,11569
7722,11603
7723,11614
7724,11619
7725,11628
7726,11663
7727,11690
7728,11705
7729,11717
7730,11721
7731,11729
7732,11760
7733,11804
7734,11814
7735,11830
7736,11856
7737,11881
7738,11909
7739,11910
7740,11917
7741,11944
7742,11948
7743,11949
7744,11987
7745,12019
7746,12026
7747,12035
7748,12060
7749,12083
7750,12085
7751,12108
7752,12129
7753,12131
7754,12133
7755,12167
7756,12176
7757,12177
7758,12183
7759,12205
7760,12234
7761,12241
7762,12249
7763,12265
7764,12290
7765,12291
7766,12296
7767,12301
7768,12319
7769,12343
7770,12366
7771,12373
7772,12382
7773,12393
7774,12394
7775,12433
7776,12439
7777,12516
7778,12535
7779,12551
7780,12555
7781,12584
7782,12598
7783,12600
7784,12631
7785,12632
7786,12659
7787,12671
7788,12692
7789,12699
7790,12706
7791,12708
7792,12711
7793,12736
7794,12756
7795,12772
7796,12775
7797,12817
7798,12841
7799,12844
7800,12867
7801,12882
7802,12891
7803,12900
7804,12932
7805,12934
7806,12958
7807,13000
7808,13048
7809,13057
7810,13061
7811,13064
7812,13072
7813,13081
7814,13105
7815,13117
7816,13131
7817,13144
7818,13149
7819,13155
7820,13156
7821,13159
7822,13197
7823,13200
7824,13216
7825,13221
7826,13227
7827,13275
7828,13283
7829,13285
7830,13302
7831,13310
7832,13338
7833,13359
7834,13375
7835,13389
7836,13395
7837,13396
7838,13422
7839,13467
7840,13472
7841,13479
7842,13484
7843,13495
7844,13513
7845,13531
7846,13544
7847,13571
7848,13572
7849,13578
7850,13579
7851,13603
7852,13611
7853,13648
7854,13672
7855,13694
7856,13750
7857,13765
7858,13801
7859,13814
7860,13835
7861,13840
7862,13851
7863,13891
7864,13909
7865,13913
7866,13933
7867,13936
7868,13953
7869,13957
7870,13967
7871,13968
7872,14011
7873,14037
7874,14063
7875,14071
7876,14102
7877,14110
7878,14112
7879,14124
7880,14128
7881,14131
7882,14171
7883,14172
7884,14210
7885,14218
7886,14221
7887,14232
7888,14273
7889,14299
7890,14305
7891,14317
7892,14328
7893,14362
7894,14375
7895,14384
7896,14385
7897,14403
7898,14418
7899,14487
7900,14503
7901,14560
7902,14591
7903,14600
7904,14610
7905,14636
7906,14660
7907,14667
7908,14766
7909,14827
7910,14833
7911,14860
7912,14913
7913,14942
7914,14947
7915,14950
7916,14954
7917,14958
7918,14967
7919,14984
7920,14985
7921,15007
7922,15010
7923,15028
7924,15043
7925,15044
7926,15064
7927,15075
7928,15104
7929,15107
7930,15137
7931,15138
7932,15146
7933,15151
7934,15167
7935,15171
7936,15192
7937,15234
7938,15244
7939,15284
7940,15285
7941,15287
7942,15303
7943,15309
7944,15313
7945,15375
7946,15390
7947,15399
7948,15421
7949,15434
7950,15446
7951,15447
7952,15464
7953,15488
7954,15495
7955,15503
7956,15537
7957,15568
7958,15578
7959,15603
7960,15609
7961,15612
7962,15616
7963,15617
7964,15619
7965,15620
7966,15637
7967,15646
7968,15651
7969,15678
7970,15687
7971,15711
7972,15715
7973,15717
7974,15727
7975,15729
7976,15786
7977,15821
7978,15827
7979,15831
7980,15863
7981,15877
7982,15882
7983,15888
7984,15912
7985,15916
7986,15923
7987,15932
7988,15947
7989,16000
7990,16037
7991,16053
7992,16054
7993,16061
7994,16064
7995,16071
7996,16077
7997,16079
7998,16087
7999,16100
8000,16143
8001,16145
8002,16157
8003,16188
8004,16200
8005,16203
8006,16223
8007,16247
8008,16248
8009,16249
8010,16263
8011,16271
8012,16274
8013,16284
8014,16286
8015,16344
8016,16348
8017,16376
8018,16381
8019,16390
8020,16391
8021,16392
8022,16394
8023,16429
8024,16440
8025,16445
8026,16455
8027,16461
8028,16491
8029,16497
8030,16556
8031,16576
8032,16581
8033,16613
8034,16637
8035,16641
8036,16654
8037,16693
8038,16694
8039,16696
8040,16705
8041,16709
8042,16721
8043,16731
8044,16738
8045,16746
8046,16749
8047,16755
8048,16762
8049,16776
8050,16784
8051,16809
8052,16832
8053,16844
8054,16855
8055,16864
8056,16866
8057,16884
8058,16888
8059,16904
8060,16916
8061,16926
8062,16931
8063,16953
8064,16969
8065,17020
8066,17021
8067,17028
8068,17046
8069,17069
8070,17077
8071,17079
8072,17080
8073,17081
8074,17093
8075,17105
8076,17128
8077,17156
8078,17185
8079,17187
8080,17245
8081,17249
8082,17255
8083,17318
8084,17346
8085,17382
8086,17419
8087,17420
8088,17501
8089,17515
8090,17541
8091,17558
8092,17572
8093,17592
8094,17603
8095,17604
8096,17628
8097,17630
8098,17649
8099,17659
8100,17686
8101,17690
8102,17705
8103,17726
8104,17741
8105,17759
8106,17766
8107,17781
8108,17791
8109,17818
8110,17828
8111,17830
8112,17875
8113,17912
8114,17918
8115,17920
8116,17958
8117,18017
8118,18027
8119,18028
8120,18042
8121,18055
8122,18068
8123,18079
8124,18081
8125,18082
8126,18103
8127,18128
8128,18131
8129,18136
8130,18143
8131,18172
8132,18183
8133,18197
8134,18233
8135,18243
8136,18250
8137,18311
8138,18318
8139,18331
8140,18345
8141,18365
8142,18379
8143,18395
8144,18405
8145,18426
8146,18473
8147,18491
8148,18520
8149,18523
8150,18524
8151,18525
8152,18527
8153,18564
8154,18573
8155,18574
8156,18583
8157,18599
8158,18621
8159,18650
8160,18682
8161,18699
8162,18720
8163,18732
8164,18742
8165,18749
8166,18778
8167,18792
8168,18832
8169,18845
8170,18879
8171,18916
8172,18918
8173,18933
8174,18955
8175,18958
8176,18967
8177,18980
8178,18986
8179,19022
8180,19025
8181,19028
8182,19033
8183,19054
8184,19077
8185,19085
8186,19111
8187,19139
8188,19148
8189,19157
8190,19174
8191,19202
8192,19227
8193,19228
8194,19322
8195,19340
8196,19348
8197,19355
8198,19366
8199,19440
8200,19462
8201,19468
8202,19469
8203,19486
8204,19488
8205,19520
8206,19521
8207,19524
8208,19525
8209,19545
8210,19563
8211,19641
8212,19681
8213,19707
8214,19735
8215,19736
8216,19771
8217,19779
8218,19783
8219,19795
8220,19802
8221,19825
8222,19845
8223,19846
8224,19857
8225,19863
8226,19875
8227,19913
8228,19922
8229,19931
8230,19940
8231,19949
8232,19989
8233,20011
8234,20018
8235,20033
8236,20077
8237,20160
8238,20195
8239,20203
8240,20235
8241,10019
8242,10025
8243,10028
8244,10033
8245,10059
8246,10061
8247,10062
8248,10069
8249,10095
8250,10100
8251,10107
8252,10113
8253,10122
8254,10146
8255,10164
8256,10180
8257,10184
8258,10203
8259,10207
8260,10213
8261,10227
8262,10277
8263,10310
8264,10315
8265,10327
8266,10336
8267,10343
8268,10354
8269,10371
8270,10376
8271,10389
8272,10403
8273,10447
8274,10452
8275,10459
8276,10482
8277,10484
8278,10493
8279,10506
8280,10528
8281,10531
8282,10558
8283,10563
8284,10585
8285,10588
8286,10605
8287,10616
8288,10622
8289,10652
8290,10666
8291,10708
8292,10716
8293,10729
8294,10737
8295,10748
8296,10777
8297,10783
8298,10872
8299,10879
8300,10885
8301,10902
8302,10924
8303,10933
8304,10949
8305,10957
8306,10972
8307,10984
8308,10991
8309,11012
8310,11022
8311,11035
8312,11054
8313,11077
8314,11098
8315,11129
8316,11136
8317,11157
8318,11161
8319,11187
8320,11190
8321,11200
8322,11251
8323,11273
8324,11298
8325,11317
8326,11345
8327,11346
8328,11358
8329,11377
8330,11388
8331,11445
8332,11453
8333,11480
8334,11482
8335,11486
8336,11489
8337,11519
8338,11528
8339,11542
8340,11569
8341,11603
8342,11614
8343,11619
8344,11628
8345,11663
8346,11690
8347,11705
8348,11717
8349,11721
8350,11729
8351,11760
8352,11804
8353,11814
8354,11830
8355,11856
8356,11881
8357,11909
8358,11910
8359,11917
8360,11944
8361,11948
8362,11949
8363,11987
8364,12019
8365,12026
8366,12035
8367,12060
8368,12083
8369,12085
8370,12108
8371,12129
8372,12131
8373,12133
8374,12167
8375,12176
8376,12177
8377,12183
8378,12205
8379,12234
8380,12241
8381,12249
8382,12265
8383,12290
8384,12291
8385,12296
8386,12301
8387,12319
8388,12343
8389,12366
8390,12373
8391,12382
8392,12393
8393,12394
8394,12433
8395,12439
8396,12516
8397,12535
8398,12551
8399,12555
8400,12584
8401,12598
8402,12600
8403,12631
8404,12632
8405,12659
8406,12671
8407,12692
8408,12699
8409,12706
8410,12708
8411,12711
8412,12736
8413,12756
8414,12772
8415,12775
8416,12817
8417,12841
8418,12844
8419,12867
8420,12882
8421,12891
8422,12900
8423,12932
8424,12934
8425,12958
8426,13000
8427,13048
8428,13057
8429,13061
8430,13064
8431,13072
8432,13081
8433,13105
8434,13117
8435,13131
8436,13144
8437,13149
8438,13155
8439,13156
8440,13159
8441,13197
8442,13200
8443,13216
8444,13221
8445,13227
8446,13275
8447,13283
8448,13285
8449,13302
8450,13310
8451,13338
8452,13359
8453,13375
8454,13389
8455,13395
8456,13396
8457,13422
8458,13467
8459,13472
8460,13479
8461,13484
8462,13495
8463,13513
8464,13531
8465,13544
8466,13571
8467,13572
8468,13578
8469,13579
8470,13603
8471,13611
8472,13648
8473,13672
8474,13694
8475,13750
8476,13765
8477,13801
8478,13814
8479,13835
8480,13840
8481,13851
8482,13891
8483,13909
8484,13913
8485,13933
8486,13936
8487,13953
8488,13957
8489,13967
8490,13968
8491,14011
8492,14037
8493,14063
8494,14071
8495,14102
8496,14110
8497,14112
8498,14124
8499,14128
8500,14131
8501,14171
8502,14172
8503,14210
8504,14218
8505,14221
8506,14232
8507,14273
8508,14299
8509,14305
8510,14317
8511,14328
8512,14362
8513,14375
8514,14384
8515,14385
8516,14403
8517,14418
8518,14487
8519,14503
8520,14560
8521,14591
8522,14600
8523,14610
8524,14636
8525,14660
8526,14667
8527,14766
8528,14827
8529,14833
8530,14860
8531,14913
8532,14942
8533,14947
8534,14950
8535,14954
8536,14958
8537,14967
8538,14984
8539,14985
8540,15007
8541,15010
8542,15028
8543,15043
8544,15044
8545,15064
8546,15075
8547,15104
8548,15107
8549,15137
8550,15138
8551,15146
8552,15151
8553,15167
8554,15171
8555,15192
8556,15234
8557,15244
8558,15284
8559,15285
8560,15287
8561,15303
8562,15309
8563,15313
8564,15375
8565,15390
8566,15399
8567,15421
8568,15434
8569,15446
8570,15447
8571,15464
8572,15488
8573,15495
8574,15503
8575,15537
8576,15568
8577,15578
8578,15603
8579,15609
8580,15612
8581,15616
8582,15617
8583,15619
8584,15620
8585,15637
8586,15646
8587,15651
8588,15678
8589,15687
8590,15711
8591,15715
8592,15717
8593,15727
8594,15729
8595,15786
8596,15821
8597,15827
8598,15831
8599,15863
8600,15877
8601,15882
8602,15888
8603,15912
8604,15916
8605,15923
8606,15932
8607,15947
8608,16000
8609,16037
8610,16053
8611,16054
8612,16061
8613,16064
8614,16071
8615,16077
8616,16079
8617,16087
8618,16100
8619,16143
8620,16145
8621,16157
8622,16188
8623,16200
8624,16203
8625,16223
8626,16247
8627,16248
8628,16249
8629,16263
8630,16271
8631,16274
8632,16284
8633,16286
8634,16344
8635,16348
8636,16376
8637,16381
8638,16390
8639,16391
8640,16392
8641,16394
8642,16429
8643,16440
8644,16445
8645,16455
8646,16461
8647,16491
8648,16497
8649,16556
8650,16576
8651,16581
8652,16613
8653,16637
8654,16641
8655,16654
8656,16693
8657,16694
8658,16696
8659,16705
8660,16709
8661,16721
8662,16731
8663,16738
8664,16746
8665,16749
8666,16755
8667,16762
8668,16776
8669,16784
8670,16809
8671,16832
8672,16844
8673,16855
8674,16864
8675,16866
8676,16884
8677,16888
8678,16904
8679,16916
8680,16926
8681,16931
8682,16953
8683,16969
8684,17020
8685,17021
8686,17028
8687,17046
8688,17069
8689,17077
8690,17079
8691,17080
8692,17081
8693,17093
8694,17105
8695,17128
8696,17156
8697,17185
8698,17187
8699,17245
8700,17249
8701,17255
8702,17318
8703,17346
8704,17382
8705,17419
8706,17420
8707,17501
8708,17515
8709,17541
8710,17558
8711,17572
8712,17592
8713,17603
8714,17604
8715,17628
8716,17630
8717,17649
8718,17659
8719,17686
8720,17690
8721,17705
8722,17726
8723,17741
8724,17759
8725,17766
8726,17781
8727,17791
8728,17818
8729,17828
8730,17830
8731,17875
8732,17912
8733,17918
8734,17920
8735,17958
8736,18017
8737,18027
8738,18028
8739,18042
8740,18055
8741,18068
8742,18079
8743,18081
8744,18082
8745,18103
8746,18128
8747,18131
8748,18136
8749,18143
8750,18172
8751,18183
8752,18197
8753,18233
8754,18243
8755,18250
8756,18311
8757,18318
8758,18331
8759,18345
8760,18365
8761,18379
8762,18395
8763,18405
8764,18426
8765,18473
8766,18491
8767,18520
8768,18523
8769,18524
8770,18525
8771,18527
8772,18564
8773,18573
8774,18574
8775,18583
8776,18599
8777,18621
8778,18650
8779,18682
8780,18699
8781,18720
8782,18732
8783,18742
8784,18749
8785,18778
8786,18792
8787,18832
8788,18845
8789,18879
8790,18916
8791,18918
8792,18933
8793,18955
8794,18958
8795,18967
8796,18980
8797,18986
8798,19022
8799,19025
8800,19028
8801,19033
8802,19054
8803,19077
8804,19085
8805,19111
8806,19139
8807,19148
8808,19157
8809,19174
8810,19202
8811,19227
8812,19228
8813,19322
8814,19340
8815,19348
8816,19355
8817,19366
8818,19440
8819,19462
8820,19468
8821,19469
8822,19486
8823,19488
8824,19520
8825,19521
8826,19524
8827,19525
8828,19545
8829,19563
8830,19641
8831,19681
8832,19707
8833,19735
8834,19736
8835,19771
8836,19779
8837,19783
8838,19795
8839,19802
8840,19825
8841,19845
8842,19846
8843,19857
8844,19863
8845,19875
8846,19913
8847,19922
8848,19931
8849,19940
8850,19949
8851,19989
8852,20011
8853,20018
8854,20033
8855,20077
8856,20160
8857,20195
8858,20203
8859,20235
8860,10020
8861,10082
8862,10160
8863,10241
8864,10278
8865,10284
8866,10285
8867,10287
8868,10324
8869,10358
8870,10414
8871,10428
8872,10472
8873,10481
8874,10572
8875,10583
8876,10642
8877,10698
8878,10765
8879,10789
8880,10860
8881,10936
8882,10943
8883,11031
8884,11033
8885,11124
8886,11183
8887,11197
8888,11206
8889,11219
8890,11227
8891,11244
8892,11254
8893,11265
8894,11320
8895,11328
8896,11359
8897,11362
8898,11382
8899,11411
8900,11428
8901,11430
8902,11455
8903,11466
8904,11476
8905,11478
8906,11548
8907,11582
8908,11611
8909,11635
8910,11665
8911,11685
8912,11807
8913,11809
8914,11913
8915,11919
8916,11964
8917,12000
8918,12033
8919,12034
8920,12054
8921,12141
8922,12206
8923,12214
8924,12218
8925,12255
8926,12261
8927,12338
8928,12350
8929,12383
8930,12396
8931,12456
8932,12540
8933,12591
8934,12617
8935,12664
8936,12709
8937,12725
8938,12786
8939,12802
8940,12938
8941,12945
8942,13018
8943,13094
8944,13095
8945,13100
8946,13109
8947,13260
8948,13268
8949,13278
8950,13300
8951,13304
8952,13319
8953,13352
8954,13398
8955,13533
8956,13564
8957,13599
8958,13601
8959,13693
8960,13708
8961,13709
8962,13753
8963,13766
8964,13785
8965,13810
8966,13842
8967,13881
8968,13887
8969,13893
8970,13898
8971,13934
8972,13975
8973,13986
8974,14070
8975,14095
8976,14136
8977,14195
8978,14213
8979,14262
8980,14269
8981,14270
8982,14314
8983,14372
8984,14395
8985,14411
8986,14456
8987,14464
8988,14483
8989,14515
8990,14527
8991,14581
8992,14594
8993,14692
8994,14807
8995,14864
8996,14919
8997,14930
8998,15078
8999,15120
9000,15139
9001,15211
9002,15258
9003,15316
9004,15358
9005,15395
9006,15502
9007,15552
9008,15561
9009,15577
9010,15696
9011,15824
9012,15905
9013,16030
9014,16072
9015,16092
9016,16182
9017,16255
9018,16291
9019,16305
9020,16332
9021,16341
9022,16448
9023,16467
9024,16470
9025,16500
9026,16529
9027,16582
9028,16589
9029,16602
9030,16635
9031,16647
9032,16691
9033,16766
9034,16937
9035,16976
9036,16978
9037,16984
9038,17001
9039,17103
9040,17104
9041,17176
9042,17207
9043,17222
9044,17259
9045,17390
9046,17550
9047,17575
9048,17585
9049,17589
9050,17622
9051,17636
9052,17717
9053,17719
9054,17729
9055,17737
9056,17738
9057,17783
9058,17886
9059,17889
9060,17906
9061,18006
9062,18070
9063,18074
9064,18112
9065,18209
9066,18232
9067,18254
9068,18294
9069,18301
9070,18342
9071,18449
9072,18450
9073,18452
9074,18509
9075,18533
9076,18633
9077,18685
9078,18693
9079,18717
9080,18743
9081,18750
9082,18771
9083,18808
9084,18821
9085,18909
9086,18931
9087,18973
9088,18985
9089,19027
9090,19094
9091,19210
9092,19269
9093,19304
9094,19404
9095,19523
9096,19599
9097,19602
9098,19612
9099,19647
